tr,country,name,germany,Q2a,Q3a,eu1,eu2,eu3,eu4,imm1,imm2,imm3,imm4,imm5,imm6,ref1,male,age,edu,income,unemployed,lrscale,eu_best,eu_worst
1,1,France,0,14,3,0,0.25,0.25,0.5,0.5,0.5,0.25,0.5,0.25,0.5,0.5,0,65,2,2,0,5,,Mass immigration
1,1,Belgium,0,7,5,0,0.25,0,0.25,0,0,0,0,0,0,0,0,31,7,1,0,6,The Euro currency,The Euro single currency
1,1,Germany,1,6,6,0.5,0.5,0.75,0.75,0.75,0.5,0.5,0.25,0,0.25,0.5,1,38,4,4,0,6,Influence of Europe in the world,The refugee crisis
1,0,United Kingdom,,1,4,0,0,0.25,0.5,0.5,0.75,0.75,0.75,0.75,0.5,0.5,0,18,3,2,0,1,"Peace on the 
 European continent",Economic austerity
1,1,Belgium,0,9,6,0.5,0.5,0.75,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.5,0,19,6,1,0,3,Democratic values,The refugee crisis
1,1,France,0,7,1,0,0.25,0,0,0.75,0.75,0.75,0,0.25,0,0.25,0,24,7,5,0,8,The Euro currency,Unemployment
1,1,France,0,14,2,0,0.5,0,0,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0,67,6,6,0,5,,Loss of national sovereignty
1,1,Germany,1,1,3,1,0.5,0.25,0.75,0,0.25,0.5,0,0.25,0.25,0.5,1,26,6,5,0,5,"Peace on the 
 European continent",Mass immigration
1,1,Belgium,0,4,6,0.5,0.75,0.25,0.25,1,1,0.75,1,0.75,1,0.75,0,73,7,3,0,2,"Freedom to live and 
 work across the EU",The refugee crisis
1,1,Belgium,0,1,3,0,0.5,0,0,0,0.25,0.25,0,0,0,0,0,68,8,6,0,10,"Peace on the 
 European continent",Mass immigration
1,1,France,0,4,6,0.5,0.25,0.75,0.25,0.75,0.75,0.75,1,0.75,1,0.5,0,40,7,,0,5,"Freedom to live and 
 work across the EU",The refugee crisis
1,1,France,0,14,12,0,0.25,0.25,0.25,0,0.75,1,0,0.5,0,0.25,0,51,2,3,0,,,None
1,1,Belgium,0,4,4,0,0.5,0.25,0.5,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0,70,6,1,0,5,"Freedom to live and 
 work across the EU",Economic austerity
1,1,France,0,9,5,1,1,0,1,0.75,1,1,0.75,0.5,0.5,0.5,0,53,5,4,0,10,Democratic values,The Euro single currency
1,1,France,0,5,3,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,0.75,0.25,0,70,5,6,0,3,"Removing borders 
 between states",Mass immigration
1,1,France,0,14,12,0,0.5,0.25,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0,65,1,4,0,5,,None
1,1,France,0,5,5,0.5,0,0,0,0.5,0,0.25,0.25,0,0.25,0.25,0,69,2,3,0,6,"Removing borders 
 between states",The Euro single currency
1,1,France,0,7,6,0,0.5,0,0,0,0.5,0,0.25,0,0,0.25,0,67,3,4,0,10,The Euro currency,The refugee crisis
1,1,France,0,7,1,0,0.75,0.25,0,0.75,0.75,0.75,0.5,1,0.75,0.25,0,41,3,1,0,1,The Euro currency,Unemployment
1,1,Poland,0,6,6,0,0.75,0.5,0.5,0.25,0.5,0.5,0.25,0.25,0.25,0.5,0,67,3,1,0,1,Influence of Europe in the world,The refugee crisis
1,1,France,0,7,4,0,0,0.25,0.25,0.5,0.75,0.75,0.5,0.25,0.5,0.25,0,52,5,3,0,4,The Euro currency,Economic austerity
1,1,France,0,9,8,0.5,1,0,0.25,0.5,0.75,0.5,0.25,0,0.25,0.75,0,45,7,4,0,5,Democratic values,"Bureaucracy and 
 excessive regulation"
1,1,Belgium,0,11,12,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,20,3,3,0,5,Protection of workers' rights,None
1,1,Germany,1,3,9,1,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.5,0.75,0.5,1,37,3,3,0,2,The EU single market,Lack of democracy
1,1,France,0,14,1,0.5,0.5,0.25,0,0.25,0.75,0.25,0.75,0.5,0.5,0.25,0,49,2,5,0,5,,Unemployment
1,1,Germany,1,7,6,0.5,0,0.75,1,0.75,1,0.5,0,0,0,0.25,1,32,7,4,0,6,The Euro currency,The refugee crisis
1,1,France,0,14,3,0,0,0,0,0.25,0.25,0,0,0,0,0.25,0,68,5,4,0,7,,Mass immigration
1,1,France,0,4,7,0,0.5,0,0,0.25,0.5,0.25,0.25,0.5,0,0.25,0,45,5,5,0,5,"Freedom to live and 
 work across the EU",Removing borders between states
1,1,France,0,12,9,0.5,0.75,0.25,0.75,0.75,0.25,0.75,0.25,0.25,0.25,0.75,0,23,5,1,0,5,Higher standards for consumers,Lack of democracy
1,1,France,0,14,3,0,0.25,0.25,0.25,0.25,0.25,0,0.25,0,0,0.25,0,66,3,3,0,8,,Mass immigration
1,1,France,0,3,7,0,0.25,0,0.25,0.5,0.5,0.75,0.25,0.25,0,0.75,0,47,3,5,0,5,The EU single market,Removing borders between states
1,1,Germany,1,1,3,0,0.25,0,0.25,0.25,0.5,0.75,0,0,0,0.25,1,35,3,4,0,4,"Peace on the 
 European continent",Mass immigration
1,1,France,0,7,3,0,0,0,0,0,0.25,0,0,0,0,0,0,66,3,2,0,7,The Euro currency,Mass immigration
1,1,Belgium,0,7,6,1,0.75,1,1,0.75,0.75,0.5,1,0.75,0.5,1,0,36,3,4,1,5,The Euro currency,The refugee crisis
1,1,Germany,1,7,6,0.5,0.5,0.75,0.75,0.5,0.75,0.5,0.5,0.5,0.25,0.5,1,39,5,5,0,5,The Euro currency,The refugee crisis
1,1,France,0,6,1,0.5,0.75,0.25,0.75,0.75,0.25,0.75,0.25,0.25,0.25,0.75,0,48,5,4,0,7,Influence of Europe in the world,Unemployment
1,1,Belgium,0,3,1,0,0.25,0,0,0.75,0.75,0.25,0,0,0,0.25,0,34,7,5,0,7,The EU single market,Unemployment
1,1,Belgium,0,6,6,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.5,0.25,0,0,0,65,2,5,0,9,Influence of Europe in the world,The refugee crisis
1,1,Belgium,0,6,7,0,0.75,0.5,0.25,0.25,0,0,0.5,0,0,0.25,0,30,2,4,0,7,Influence of Europe in the world,Removing borders between states
1,1,France,0,7,6,0.5,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.75,0.75,0.75,0,22,3,4,0,4,The Euro currency,The refugee crisis
1,1,France,0,7,1,0,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.5,0.25,0.25,0,65,6,3,0,5,The Euro currency,Unemployment
1,1,Belgium,0,7,10,0.5,0.5,0.25,0.5,0.5,0.75,0.75,0.5,0.75,0.75,0.75,0,67,7,5,0,5,The Euro currency,Enlargement to other countries
1,1,France,0,1,8,0.5,0.75,0.25,0.25,0.75,1,0.75,1,0.75,0.75,0.5,0,72,2,3,0,1,"Peace on the 
 European continent","Bureaucracy and 
 excessive regulation"
1,1,Belgium,0,12,9,0,0.5,0.75,0.5,1,1,1,1,1,1,1,0,25,6,3,0,2,Higher standards for consumers,Lack of democracy
1,1,France,0,14,6,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,77,2,3,0,3,,The refugee crisis
1,1,Belgium,0,1,6,0,0.25,0,0,0,0,0,0,0,0,0,0,70,2,,0,8,"Peace on the 
 European continent",The refugee crisis
1,1,France,0,7,10,0.5,0.75,0.25,0.25,0.5,1,0.75,0.75,0.25,0.75,0.5,0,69,7,7,0,5,The Euro currency,Enlargement to other countries
1,1,France,0,1,1,0,0.5,0.25,0,1,1,1,0.5,0.5,0.75,0.75,0,68,5,7,0,3,"Peace on the 
 European continent",Unemployment
1,1,Belgium,0,7,7,0.5,0.5,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.5,0.5,0,70,5,3,0,5,The Euro currency,Removing borders between states
1,1,France,0,7,2,0,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0,71,2,4,0,8,The Euro currency,Loss of national sovereignty
1,1,France,0,10,7,0,0.25,0.25,0.25,1,0.75,0.75,0.75,0.75,0.25,0.75,0,68,2,4,0,2,Support for deprived regions,Removing borders between states
1,1,France,0,9,5,0.5,0.75,0.5,0.25,0.25,0.5,0.75,0.5,1,0.25,0.25,0,24,3,4,1,5,Democratic values,The Euro single currency
1,1,Austria,0,7,3,1,0,0,0.25,0,0.75,0,0,0.5,0,0.25,0,20,5,1,0,5,The Euro currency,Mass immigration
1,1,France,0,5,3,0,0.5,0,0,0,0.75,0.5,0.25,0,1,0,0,67,3,3,0,8,"Removing borders 
 between states",Mass immigration
1,1,Germany,1,14,6,0,0,0.5,0.75,0.5,0.25,0.25,0.25,0.5,0.5,0.5,1,20,2,3,0,5,,The refugee crisis
1,1,Spain,0,4,1,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0,21,6,3,0,7,"Freedom to live and 
 work across the EU",Unemployment
1,1,Germany,1,4,5,0,0,0,0.25,0.5,0.5,0.5,0.5,0.75,0.25,0.5,1,39,3,4,0,5,"Freedom to live and 
 work across the EU",The Euro single currency
1,1,France,0,7,3,0,0,0,0,0.5,0.25,0.25,0,0,0.25,0,0,67,5,3,0,9,The Euro currency,Mass immigration
1,1,France,0,1,8,0.5,0.75,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0,69,7,4,0,3,"Peace on the 
 European continent","Bureaucracy and 
 excessive regulation"
1,1,France,0,4,4,1,0,1,1,1,1,1,1,1,1,0.75,0,68,7,5,0,1,"Freedom to live and 
 work across the EU",Economic austerity
1,1,Germany,1,5,2,1,0.25,0.25,0,0.5,0.5,0.75,0.25,0.5,0.25,0.25,1,39,2,3,0,6,"Removing borders 
 between states",Loss of national sovereignty
1,1,Germany,1,9,5,0,0.25,0,0,0.75,0.75,0.75,0,0,0.5,0.5,1,30,4,3,0,6,Democratic values,The Euro single currency
1,1,Belgium,0,14,5,0,0,0,0,0.5,0.5,0.25,0.25,0.5,0.25,0.25,0,71,2,3,0,5,,The Euro single currency
1,1,Spain,0,4,9,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.75,0.5,0.5,0.5,0,24,4,3,0,4,"Freedom to live and 
 work across the EU",Lack of democracy
1,1,Belgium,0,7,2,1,0.75,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.25,0.25,0,65,3,3,0,5,The Euro currency,Loss of national sovereignty
1,1,Germany,1,14,6,0,0,0,0,0,0,0,0,0,0,0,1,36,5,4,0,8,,The refugee crisis
1,1,Belgium,0,14,9,0.5,0.25,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0,74,5,3,0,1,,Lack of democracy
1,1,Belgium,0,12,6,1,1,0,0.5,1,1,1,1,1,1,0.75,0,25,6,5,0,2,Higher standards for consumers,The refugee crisis
1,1,Austria,0,5,3,1,0.25,0.25,0.25,0.5,0.25,0.25,0.5,0.75,1,0.25,0,21,5,5,0,4,"Removing borders 
 between states",Mass immigration
1,1,Germany,1,5,6,0.5,0.25,0.75,0.75,0.5,1,1,1,0.75,1,1,1,19,3,,0,5,"Removing borders 
 between states",The refugee crisis
1,1,Belgium,0,14,6,0,0.25,0.25,0.75,0.25,0.25,0,0.75,0.5,0.25,0,0,32,6,3,0,5,,The refugee crisis
1,1,France,0,5,3,0,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.5,0,0.25,0,69,3,6,0,2,"Removing borders 
 between states",Mass immigration
1,1,France,0,4,5,0,0.5,0.25,0.5,0.5,0.75,0.75,0.25,0.25,0.25,0.5,0,66,2,5,0,2,"Freedom to live and 
 work across the EU",The Euro single currency
1,1,Germany,1,5,3,0,0,0,0,0,0.75,0.25,0.25,0.25,0,0,1,35,6,4,0,8,"Removing borders 
 between states",Mass immigration
1,1,France,0,14,5,0,0,0.75,0.75,0.75,1,1,0.25,0.25,1,0.75,0,20,3,2,0,0,,The Euro single currency
1,1,France,0,6,2,0,0.75,0.5,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0,67,3,3,0,4,Influence of Europe in the world,Loss of national sovereignty
1,1,Germany,1,1,3,0.5,0.5,0.75,0.75,0.5,0.5,0.75,0,0.25,0.25,0.5,0,22,5,2,0,2,"Peace on the 
 European continent",Mass immigration
1,1,Germany,1,10,9,1,0.75,0.5,0.5,0.75,0.25,0.75,0.25,0.5,0.5,0.5,1,35,3,3,0,8,Support for deprived regions,Lack of democracy
1,1,Belgium,0,6,1,0.5,0.5,0.5,0.75,0.5,0.25,0.5,0.75,0,0.25,0.25,0,31,3,3,0,6,Influence of Europe in the world,Unemployment
1,1,France,0,14,7,1,0.75,0.25,0,0.5,1,0.5,0.5,0,0.5,0.5,0,73,3,2,0,9,,Removing borders between states
1,1,France,0,7,6,1,0.5,0.5,0.75,0.75,0.75,0.75,0.5,0.25,0.75,0.5,0,20,7,1,0,1,The Euro currency,The refugee crisis
1,1,Germany,1,3,3,0,0,0.75,0.75,0.5,0.75,0.25,0,0.25,0.25,0.25,1,22,3,5,0,3,The EU single market,Mass immigration
1,1,Belgium,0,12,6,0.5,0.5,0.25,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0,68,3,3,0,2,Higher standards for consumers,The refugee crisis
1,1,Spain,0,7,6,1,0.25,0.5,0.75,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0,72,6,4,0,6,The Euro currency,The refugee crisis
1,1,France,0,8,1,0,0.5,0.5,0.5,0.25,0.25,0.5,0,0,0.25,0.25,0,20,2,3,0,5,A European identity,Unemployment
1,1,Belgium,0,1,8,0.5,0.25,0.75,0.5,0.5,0.75,0.5,0.5,0.5,0.25,0.5,0,39,7,4,0,5,"Peace on the 
 European continent","Bureaucracy and 
 excessive regulation"
1,1,Germany,1,3,6,1,0.25,0.25,0.5,0.75,0.75,0.5,0,0.25,0,0.5,1,24,6,2,0,7,The EU single market,The refugee crisis
1,1,Belgium,0,7,10,1,0,0.75,0.25,0,0.25,0.75,0.25,0,0,0,0,68,5,5,0,5,The Euro currency,Enlargement to other countries
1,1,Spain,0,6,9,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0,20,4,1,0,5,Influence of Europe in the world,Lack of democracy
1,1,Belgium,0,14,8,0,0,0.5,0.25,0.25,0.75,0,0.5,0.25,0.25,0.25,0,39,5,4,0,7,,"Bureaucracy and 
 excessive regulation"
1,1,France,0,14,10,0,0,0.25,0,0,0.25,0.25,0.25,0,0,0.25,0,65,5,4,0,10,,Enlargement to other countries
1,1,Belgium,0,7,3,0.5,0.5,0.25,0,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0,65,6,3,0,7,The Euro currency,Mass immigration
1,1,Belgium,0,7,7,0.5,0.5,0,0.75,0.75,0.25,0.25,0,0.25,0.25,0.25,0,35,3,3,0,5,The Euro currency,Removing borders between states
1,1,Belgium,0,6,2,0.5,1,0.25,0,0.75,0.75,0.25,0,0.75,0,1,0,39,5,5,0,7,Influence of Europe in the world,Loss of national sovereignty
1,1,Belgium,0,14,5,0,0,0,0,0.25,0.5,0.25,0,1,0.25,0.5,0,33,3,3,0,5,,The Euro single currency
1,1,France,0,7,10,0.5,0.75,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0,69,3,5,0,6,The Euro currency,Enlargement to other countries
1,1,Belgium,0,7,8,0,0.5,0.5,0.75,0.5,0.25,0.5,0.25,0.25,0.25,0.25,0,38,3,3,0,5,The Euro currency,"Bureaucracy and 
 excessive regulation"
1,1,Spain,0,5,6,1,1,0.75,0.75,0.75,0.75,0.75,0.5,0.25,0.25,0.5,0,67,4,4,0,8,"Removing borders 
 between states",The refugee crisis
1,1,Hungary,0,4,6,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0,0,0.25,1,45,3,2,0,4,"Freedom to live and 
 work across the EU",The refugee crisis
1,1,Belgium,0,4,6,0,0,0.25,0.5,0.25,0.5,0.5,0.25,0.5,0.25,0,0,35,3,5,0,5,"Freedom to live and 
 work across the EU",The refugee crisis
1,1,Belgium,0,5,6,1,0.75,0,0.75,0.5,1,0.5,0,0,0,0.25,0,28,5,5,0,8,"Removing borders 
 between states",The refugee crisis
1,1,France,0,5,6,0,0.25,0.25,0,0.25,0.75,0.25,0,0,0,0.5,0,72,3,2,0,8,"Removing borders 
 between states",The refugee crisis
1,1,France,0,10,2,0,0.25,0,0,0,0,0,0,0,0,0,0,68,3,4,0,5,Support for deprived regions,Loss of national sovereignty
1,0,United Kingdom,,14,4,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,22,5,1,0,5,,Economic austerity
1,1,Spain,0,6,1,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,24,7,2,0,4,Influence of Europe in the world,Unemployment
1,1,Austria,0,4,8,1,0.5,0.25,0.5,0.75,0.5,1,0.75,1,0.75,0.75,0,42,7,4,0,4,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
1,1,France,0,8,3,0.5,0,0,0.25,0,0,0,0,0,0,0,0,65,5,5,0,9,A European identity,Mass immigration
1,1,Poland,0,5,6,0,0.5,0.5,0.5,0.5,0.75,0.75,1,0.75,0.5,0.75,0,24,7,2,0,5,"Removing borders 
 between states",The refugee crisis
1,1,Austria,0,14,8,0,0.25,0.25,0.25,0.75,0.5,0.5,0.5,0.5,0.25,0.5,0,66,5,3,0,5,,"Bureaucracy and 
 excessive regulation"
1,1,Germany,1,4,6,1,0.25,1,0.75,0.25,0.75,0.5,0,0.25,0.25,0.25,0,20,3,7,0,5,"Freedom to live and 
 work across the EU",The refugee crisis
1,1,Austria,0,6,1,1,0.75,0.25,1,0,0,0.25,0,0,0,0,0,40,4,2,0,5,Influence of Europe in the world,Unemployment
1,1,France,0,8,8,1,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.5,0,65,8,5,0,5,A European identity,"Bureaucracy and 
 excessive regulation"
1,1,Austria,0,7,6,0.5,0.75,0.5,0.75,0.75,0.75,0.25,0.25,0.5,0.25,0.5,0,41,5,3,0,2,The Euro currency,The refugee crisis
1,1,Poland,0,9,5,0,0,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.5,0,51,7,1,0,3,Democratic values,The Euro single currency
1,1,Greece,0,2,8,1,1,0,1,0,0.5,0,0.75,0.75,0.25,0.25,1,39,7,4,0,9,Protection of the environment,"Bureaucracy and 
 excessive regulation"
1,1,Spain,0,10,1,1,1,1,1,0.75,1,0.5,0.25,1,0.25,0.5,0,71,1,2,0,8,Support for deprived regions,Unemployment
1,1,Austria,0,1,6,0.5,0.25,0.25,0.25,0.5,0.25,0.5,0.5,0,0,0,0,21,6,7,0,3,"Peace on the 
 European continent",The refugee crisis
1,1,France,0,4,2,0,0.75,0,0,0,1,0,0,0,0,0,0,67,7,5,0,10,"Freedom to live and 
 work across the EU",Loss of national sovereignty
1,1,France,0,7,8,0,0,0,0,0.5,0.5,0.5,0,0,0.25,0.5,0,68,3,5,0,3,The Euro currency,"Bureaucracy and 
 excessive regulation"
1,1,Austria,0,4,8,1,0,1,1,0.5,1,1,1,1,0.5,0.75,0,35,5,6,0,3,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
1,1,Greece,0,14,5,0,0,0,0,0,0.75,0.25,0.75,0.25,0.5,0.5,0,46,6,3,0,10,,The Euro single currency
1,1,Belgium,0,1,8,0,0,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0,0.5,0,33,4,2,0,3,"Peace on the 
 European continent","Bureaucracy and 
 excessive regulation"
1,1,Spain,0,3,3,1,0.25,0.25,0.75,0.25,0,0.75,0,0,0.25,0.25,0,66,4,5,0,5,The EU single market,Mass immigration
1,1,Greece,0,4,9,0,0.25,0.5,0.5,0,1,0.75,0.5,0.75,0.25,0.5,0,34,7,3,1,5,"Freedom to live and 
 work across the EU",Lack of democracy
1,1,Greece,0,14,9,0,0.25,0.75,0.5,0.5,1,1,0.75,0.75,1,0.75,0,38,6,2,0,2,,Lack of democracy
1,1,France,0,14,3,0,0,0,0,0.5,0,0.25,0,0,0,0,0,67,5,4,0,7,,Mass immigration
1,1,Germany,1,4,8,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.5,0.5,0,32,7,4,0,3,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
1,1,Austria,0,14,3,0,0.25,0.25,0.25,0.25,0.75,1,0,0.25,0.25,0.25,0,31,5,3,0,7,,Mass immigration
1,1,Belgium,0,3,3,0,0.5,0.25,0.5,0.75,0.25,0.75,0.25,0.5,0.5,0.5,0,20,3,4,0,6,The EU single market,Mass immigration
1,1,Austria,0,3,9,0.5,0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0,20,5,5,0,5,The EU single market,Lack of democracy
1,1,Greece,0,14,2,0,0,0.5,0.5,0.25,0.75,0.5,0.5,0.75,0.5,0.75,0,36,4,2,0,2,,Loss of national sovereignty
1,1,Greece,0,14,5,0,0,0,1,0,0.5,0,0,0,0,0,1,39,7,3,0,6,,The Euro single currency
1,1,Belgium,0,7,1,0.5,0,0,0,0,0.25,0.25,0,0,0,0,0,27,3,3,0,10,The Euro currency,Unemployment
1,1,Greece,0,4,2,0.5,0,0.25,0.5,0,1,0,0,0,0,0.5,1,37,7,4,0,4,"Freedom to live and 
 work across the EU",Loss of national sovereignty
1,1,Austria,0,5,6,0.5,0.5,0.25,0.25,0.75,1,0.75,0.25,0.25,0.5,0.5,0,29,5,,0,3,"Removing borders 
 between states",The refugee crisis
1,1,Germany,1,6,6,0,0.5,0.25,0.25,0.5,0.5,0.25,0.5,0.25,0.25,0.25,1,31,3,7,0,5,Influence of Europe in the world,The refugee crisis
1,1,Greece,0,1,4,1,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0,0,0.25,0,26,6,2,0,1,"Peace on the 
 European continent",Economic austerity
1,1,Austria,0,14,7,0,0,0,0.5,0,0.5,0.25,0.25,1,0,0.5,1,41,4,5,0,6,,Removing borders between states
1,1,Greece,0,4,9,0,0,1,1,1,1,1,1,0.5,1,0.5,0,49,4,2,0,1,"Freedom to live and 
 work across the EU",Lack of democracy
1,1,Poland,0,5,1,1,0.75,0.75,0.75,0.25,0.25,0.5,0.5,0,0,0.25,0,66,7,2,0,1,"Removing borders 
 between states",Unemployment
1,1,Greece,0,14,4,0,0,0.5,0.5,0.25,0.5,0.5,0.5,0.25,0.25,0.5,0,55,6,2,0,3,,Economic austerity
1,1,Austria,0,1,10,0,1,1,1,0.5,0.75,0.75,0,0.5,0.25,0.25,0,40,6,4,0,4,"Peace on the 
 European continent",Enlargement to other countries
1,1,Poland,0,1,8,0,0.5,0.5,0.75,0.5,0.75,0.25,0.5,0.25,0.25,0.5,0,50,6,2,0,5,"Peace on the 
 European continent","Bureaucracy and 
 excessive regulation"
1,1,Belgium,0,7,9,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.75,0.25,0.5,0.5,0,36,5,6,0,7,The Euro currency,Lack of democracy
1,1,Greece,0,4,4,0,0,0,0.5,0,1,0,0,0,0,0.5,1,26,7,3,0,5,"Freedom to live and 
 work across the EU",Economic austerity
1,1,Poland,0,4,6,0.5,0.25,0.75,0.75,0.5,0.5,0.25,0.5,0.25,0.25,0.5,0,31,7,5,0,5,"Freedom to live and 
 work across the EU",The refugee crisis
1,1,Germany,1,3,6,0,0.5,0.25,0.5,0.25,0.75,0.25,0,1,0.25,0.5,0,33,6,6,0,5,The EU single market,The refugee crisis
1,1,France,0,7,1,1,1,0,0.25,0.25,0,1,0,0,0.25,0.75,0,24,6,1,1,10,The Euro currency,Unemployment
1,1,Germany,1,14,6,0,0,0.25,0.25,0,0.25,0.25,0,0,0.25,0.25,0,38,3,3,0,2,,The refugee crisis
1,1,Poland,0,6,8,0,0.25,0.75,0.5,0.5,0.75,0.25,0.75,0.25,0.75,0.5,1,60,4,3,0,3,Influence of Europe in the world,"Bureaucracy and 
 excessive regulation"
1,1,Poland,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,24,6,2,0,10,,The refugee crisis
1,1,France,0,3,4,0.5,0.75,0.25,1,1,0.75,1,0.25,0.5,0.25,0.75,0,23,8,4,0,5,The EU single market,Economic austerity
1,1,Poland,0,4,6,0,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0,0,0.25,0,45,4,3,0,4,"Freedom to live and 
 work across the EU",The refugee crisis
1,1,Austria,0,7,8,0,0,0.25,0.5,0.25,0.75,0.75,0.25,0.25,0.25,0.5,1,53,5,6,0,3,The Euro currency,"Bureaucracy and 
 excessive regulation"
1,1,Belgium,0,5,4,0,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.5,0.25,0.25,0,36,7,5,0,4,"Removing borders 
 between states",Economic austerity
1,1,Poland,0,2,6,0,0,0.5,0.25,0,0.25,0,0.25,0,0.25,0.75,1,55,3,,0,10,Protection of the environment,The refugee crisis
1,1,France,0,7,3,0,0.5,0,0.5,0,0.25,0,0.25,0,0,0,0,65,3,3,0,5,The Euro currency,Mass immigration
1,1,Germany,1,12,6,0.5,0.5,1,0.75,0.5,0.25,0.5,0.5,0.25,0.25,0.25,1,31,3,3,1,6,Higher standards for consumers,The refugee crisis
1,1,Austria,0,10,8,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.5,1,51,7,4,0,4,Support for deprived regions,"Bureaucracy and 
 excessive regulation"
1,1,Belgium,0,7,3,1,0.5,0.5,0.25,0,0,0,0.25,0,0,0,0,25,0,3,0,5,The Euro currency,Mass immigration
1,1,Greece,0,13,1,0.5,0,0.25,0.25,0,0.25,0,0,0,0.25,0,1,39,4,2,0,5,,Unemployment
1,1,France,0,7,4,1,0.75,0.75,0.75,0.25,0.25,0.5,0.25,0,0.25,0.5,0,67,5,3,0,9,The Euro currency,Economic austerity
1,1,France,0,14,3,0,0,0.25,0.5,0.25,0,0.25,0,0.25,0,0,0,67,2,4,0,3,,Mass immigration
1,1,Poland,0,1,10,0,0,0.5,0.75,0.5,0.5,0.5,0.75,0,0.25,0.75,0,62,6,3,0,5,"Peace on the 
 European continent",Enlargement to other countries
1,1,Germany,1,2,8,0,0.5,0.25,1,0.75,0.5,0.75,0.25,0.25,0,0.5,1,37,3,5,0,6,Protection of the environment,"Bureaucracy and 
 excessive regulation"
1,1,Greece,0,1,8,1,1,0.5,0.75,0.5,1,0.75,0.75,0.25,0.5,0.5,1,44,6,4,0,5,"Peace on the 
 European continent","Bureaucracy and 
 excessive regulation"
1,1,Austria,0,14,3,0.5,0,0,0.25,0,0,0,0,0,1,0,0,61,2,3,0,5,,Mass immigration
1,1,France,0,7,3,0.5,0.5,0.5,0.5,0,0,0,0.25,0,0.25,0.25,0,24,5,2,0,5,The Euro currency,Mass immigration
1,1,Greece,0,4,4,0,0.75,0.25,0.75,0,0.25,0,0,0,0,1,1,59,6,2,1,5,"Freedom to live and 
 work across the EU",Economic austerity
1,1,Belgium,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,65,7,4,0,8,"Peace on the 
 European continent",Mass immigration
1,0,United Kingdom,,4,6,0.5,0,0.5,0.75,0.5,0.5,0.5,0.25,0.75,0.5,0.5,0,19,3,,1,2,"Freedom to live and 
 work across the EU",The refugee crisis
1,1,Greece,0,4,1,0,0.5,0,0.75,0.5,0.5,0.25,0.25,0.5,0.5,0.5,1,57,3,4,0,5,"Freedom to live and 
 work across the EU",Unemployment
1,1,Germany,1,1,9,1,0.75,0,0.75,0.5,1,0.75,0.25,0.5,0.25,0.5,1,34,6,5,0,5,"Peace on the 
 European continent",Lack of democracy
